start
ModelConfig(embedding_size=1024, num_layers=32, num_heads=16, ffn_scale_ratio=0.5, max_context_length=8192, vocab_size=200019, debug=False, proj_ratio_min=2, proj_ratio=10, num_keep_boundary_chunk=2)
DataConfig(batch_size=50, block_size=64, buffer_size=10, tokenizer_name='gpt-4o', dataset_dir='datasets/finewebedu/CC-MAIN-2024-10', truncate_limit=1000000000, shuffle_tokens=False, mask_random=False)
TrainConfig(learning_rate=0.001, dtype='bfloat16', optimizer_options=None, exp_name='experiment', exp_num=6, save_interval_epoch=10, save_interval_iter=1000, print_interval_iteration=100, eval_interval_iteration=250, num_epochs=200, max_total_iters=10000000, num_warmup_steps=4000, gradient_checkpointing=True, value_clip_grad_norm=0.5, lr_step=1000, print_token_len=64)
model configure  3.9sec
configure optimizer during  0.4sec
372.90496 M Params
Transformer(
  (transformer): ModuleDict(
    (wte): Embedding(200019, 1024)
    (h): ModuleList(
      (0-31): 32 x Block(
        (ln_1): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (attn): CausalSelfAttention(
          (c_attn): Linear(in_features=1024, out_features=3072, bias=True)
          (c_proj): Linear(in_features=1024, out_features=1024, bias=True)
        )
        (ln_2): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (mlp): MLP(
          (c_fc): Linear(in_features=1024, out_features=512, bias=True)
          (gelu): GELU(approximate='none')
          (c_proj): Linear(in_features=512, out_features=1024, bias=True)
        )
      )
    )
    (ln_f): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
  )
  (lm_head): Linear(in_features=1024, out_features=200019, bias=False)
)
prepare dataset
load Parquet Data 1.13sec
configure DataLoaderLite during  0.0 sec
start train
/home/ubuntu/miniconda3/envs/gguf/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(

Iter      0/10000000, B  1, 0.0 Mt | Loss 12.395371, PPL 241680.39  0.000000 | F 390.6 ms, B 301.5 ms | 4.62 Kt/s | O:  infect a new computer. Downloading and running software from un | P: stom폰 Veracruzroonroonühlen ciudadano juzлат雅黑XXX(hero Bắc الوجه  ||
Iter   9321/10000000, B9322, 29.8 Mt | Loss  1.253803, PPL      3.50  1.896497 | F  92.5 ms, B 209.9 ms | 10.51 Kt/s | O:  test that may help determine whether a child has advanced liver | P: of test that may help determine whether a child has advanced for  ||
Iter   9322/10000000, B9323, 29.8 Mt | Loss  1.025126, PPL      2.79  1.109117 | F 135.8 ms, B 198.0 ms | 9.53 Kt/s | O:  who live in a hot climate or exercise or are physically active, | P:  live in a hot climate or exercise or are physically active that  ||
Iter   9323/10000000, B9324, 29.8 Mt | Loss  1.301099, PPL      3.67  0.901002 | F  71.1 ms, B 217.0 ms | 11.03 Kt/s | O: hese showcase some of the most important aspects to be reviewed. | P: hese showcase some of the most important aspects to be reviewed.  ||
Iter   9324/10000000, B9325, 29.8 Mt | Loss  1.231529, PPL      3.43  1.198765 | F  76.0 ms, B 214.8 ms | 10.90 Kt/s | O: then muscles used in speech, language drills to improve clarity, | P: ngthen muscles used in speech, language wins to improve clarity.  ||
Iter   9325/10000000, B9326, 29.8 Mt | Loss  0.852682, PPL      2.35  1.043921 | F 100.2 ms, B 210.3 ms | 10.21 Kt/s | O: inked to the Modules are presented. These include:\nCase studies | P: tion linked to the iris are presented. These include:\nMicro the  ||
Iter   9326/10000000, B9327, 29.8 Mt | Loss  0.964947, PPL      2.62  0.829473 | F  81.2 ms, B 231.3 ms | 10.18 Kt/s | O: of the phytotron, a sunny, triangle-shaped area visible from the | P: of of the phytmills, a sunny, vegan-shaped area visible from the  ||
Iter   9327/10000000, B9328, 29.8 Mt | Loss  1.051105, PPL      2.86  0.962816 | F  66.5 ms, B 215.4 ms | 11.26 Kt/s | O: raging for nectar and pollen to performing the “waggle dance” to | P: r nectar and pollen to performing the “poor carry recipient” the  ||
Iter   9328/10000000, B9329, 29.8 Mt | Loss  1.188945, PPL      3.28  1.182195 | F  83.1 ms, B 204.1 ms | 11.06 Kt/s | O: ursive script alphabet practice sheet. Easily download and print | P: ngive happiness confident practice sheet.Giving download and and  ||
Iter   9329/10000000, B9330, 29.9 Mt | Loss  1.041039, PPL      2.83  1.046957 | F  70.3 ms, B 248.9 ms | 9.95 Kt/s | O: 21 is learning a relatively new and constantly evolving language | P: early 2021 is learning a relatively new and constantly evolving,  ||
Iter   9330/10000000, B9331, 29.9 Mt | Loss  1.435486, PPL      4.20  0.899337 | F  70.5 ms, B 201.3 ms | 11.69 Kt/s | O: signal that they’re willing to make contact. Think of a wild cat | P:  signal that they’re willing to make contact. Think of a wild of  ||
Iter   9331/10000000, B9332, 29.9 Mt | Loss  1.914453, PPL      6.78  1.180241 | F  79.3 ms, B 231.4 ms | 10.23 Kt/s | O: settings:\nobey pam restrictions = yes\nunix password sync = yes | P: ettings:\nobeyASH restrictions = yes\n404 password sync-home the  ||
Iter   9332/10000000, B9333, 29.9 Mt | Loss  1.291617, PPL      3.64  1.316067 | F  69.2 ms, B 209.2 ms | 11.41 Kt/s | O:  height just right so that your child can comfortably sit on the | P: et the height just right so that your child can chart sit on the  ||
Iter   9333/10000000, B9334, 29.9 Mt | Loss  0.875638, PPL      2.40  1.470932 | F  73.7 ms, B 230.9 ms | 10.43 Kt/s | O:  in liters, you will need to convert cups to liters.\nUnderstand | P:  NA in conducive, you will need to convert cups tocriminal.\nThe  ||
Iter   9334/10000000, B9335, 29.9 Mt | Loss  0.781853, PPL      2.19  1.259060 | F  74.7 ms, B 229.2 ms | 10.46 Kt/s | O:  requires attention to various aspects of a young person’s life. | P:  requires attention to various aspects of a young person’s life,  ||
Iter   9335/10000000, B9336, 29.9 Mt | Loss  1.136814, PPL      3.12  1.087624 | F  78.9 ms, B 201.8 ms | 11.24 Kt/s | O: ad an entire letter -- the letter aleph -- been omitted from the | P: had an entire letter -- the letter Regionsph -- been NA from the  ||
Iter   9336/10000000, B9337, 29.9 Mt | Loss  1.500950, PPL      4.49  1.144840 | F  70.5 ms, B 202.7 ms | 11.63 Kt/s | O: ittle over one year ago, the spacecraft has captured nearly 100, | P: ittle over one year ago, the panic has captured nearly 100 years  ||
Iter   9337/10000000, B9338, 29.9 Mt | Loss  1.644477, PPL      5.18  1.482112 | F  84.1 ms, B 213.6 ms | 10.68 Kt/s | O: standards addressed in this lesson (Teacher Support box).\nShare | P: al standards addressed in this lesson (Practice Support box).\n2  ||
Iter   9338/10000000, B9339, 29.9 Mt | Loss  1.402067, PPL      4.06  1.136609 | F  71.3 ms, B 205.5 ms | 11.47 Kt/s | O: ocol Developers. You can do so by proposing it for discussion on | P: otocol Developers. You can do so by proposing it for discussion,  ||
Iter   9339/10000000, B9340, 29.9 Mt | Loss  1.126320, PPL      3.08  1.099295 | F  72.2 ms, B 210.9 ms | 11.22 Kt/s | O: easons for avoiding meat. These included “I like to vary [what I | P: reasons for avoiding meat. These included “I like to vary [what,  ||
Iter   9340/10000000, B9341, 29.9 Mt | Loss  1.302837, PPL      3.68  1.409912 | F  85.3 ms, B 211.6 ms | 10.70 Kt/s | O: uals, businesses, or government agencies that may be affected by | P: uals, businesses, or government agencies that may be affected to  ||
Iter   9341/10000000, B9342, 29.9 Mt | Loss  1.038635, PPL      2.83  1.454473 | F  71.4 ms, B 217.8 ms | 10.99 Kt/s | O:  corporations in terms of marketing reach and effectiveness.\n4. | P: rporations in terms of marketing reach and effectiveness.\n4 the  ||
Iter   9342/10000000, B9343, 29.9 Mt | Loss  1.287531, PPL      3.62  1.109947 | F  67.3 ms, B 260.9 ms | 9.69 Kt/s | O: y had several hunters whose prime responsibility was to keep the | P: ad several hunters whose machines responsibility was to keep the  ||
Iter   9343/10000000, B9344, 29.9 Mt | Loss  1.244940, PPL      3.47  1.216034 | F  67.0 ms, B 214.2 ms | 11.30 Kt/s | O: ver, Sullivan, Bush and Middle River valleys. This situation has | P: Gold River, slate,IL and Middle River charter. This situation of  ||
Iter   9344/10000000, B9345, 29.9 Mt | Loss  1.650181, PPL      5.21  1.013274 | F  85.5 ms, B 215.6 ms | 10.54 Kt/s | O: ANCE\nIn adverting to the present disastrous situation of France | P: oto Explorer\nIn adverting to the present polar situation of the  ||
Iter   9345/10000000, B9346, 29.9 Mt | Loss  1.444794, PPL      4.24  1.072944 | F  71.9 ms, B 227.5 ms | 10.62 Kt/s | O: erienced crew chiefs in the squadron, was assigned as crew chief | P: ost experienced crewlla in the granron, was assigned as crew and  ||
Iter   9346/10000000, B9347, 29.9 Mt | Loss  1.229128, PPL      3.42  1.142991 | F  75.0 ms, B 235.2 ms | 10.24 Kt/s | O:  Flight Center is named Heterodyne Instrument for Planetary Wind | P: Goddard SpaceAL Center is named Heter denneASH for Planetary the  ||
Iter   9347/10000000, B9348, 29.9 Mt | Loss  1.580669, PPL      4.86  2.046492 | F  78.3 ms, B 223.5 ms | 10.53 Kt/s | O: eignty Centre on p. 16. Context matters and it is imperative for | P: odsoonantage us on p. 16. Encourage matters and it is possess to  ||
Iter   9348/10000000, B9349, 29.9 Mt | Loss  1.123665, PPL      3.08  1.009631 | F  65.8 ms, B 210.2 ms | 11.48 Kt/s | O: revolution. It is widely regarded as an intervention that solved | P: een revolution. It is widely regarded as an intervention that be  ||
Iter   9349/10000000, B9350, 29.9 Mt | Loss  1.397058, PPL      4.04  0.920441 | F  69.2 ms, B 222.3 ms | 10.90 Kt/s | O: overnment – such as the family grant (Bolsa Familia) and support | P: – such as the family grant (Opening Connectionsgressive) and the  ||
Iter   9350/10000000, B9351, 29.9 Mt | Loss  1.446098, PPL      4.25  1.132153 | F  79.6 ms, B 218.2 ms | 10.67 Kt/s | O:  that a relative increase of food prices leads to an increase in | P: that a relative increase of food prices leads to an increase for  ||
Iter   9351/10000000, B9352, 29.9 Mt | Loss  1.119876, PPL      3.06  1.027225 | F  70.2 ms, B 214.1 ms | 11.16 Kt/s | O: lars are eaten in various parts of Africa, and many of these are | P: tars are eaten in various parts of Africa, and many of these the  ||
Iter   9352/10000000, B9353, 29.9 Mt | Loss  1.137518, PPL      3.12  0.914828 | F  75.6 ms, B 225.7 ms | 10.54 Kt/s | O: s because even scientists are not convinced one way or another!” | P:  because even scientists are not convinced one way or another to  ||
Iter   9353/10000000, B9354, 29.9 Mt | Loss  1.465030, PPL      4.33  0.945622 | F  66.6 ms, B 209.7 ms | 11.50 Kt/s | O: ation remains an issue for many households. This translates into | P: turally remains an issue for many households. This translates is  ||
Iter   9354/10000000, B9355, 29.9 Mt | Loss  1.527877, PPL      4.61  1.172545 | F  74.1 ms, B 213.8 ms | 11.03 Kt/s | O: e but without caffeine and significant amounts of sugar”\nFOR SA | P: ue but without caffeine and significant amounts of sugar”\ngrid.  ||
Iter   9355/10000000, B9356, 29.9 Mt | Loss  1.422642, PPL      4.15  0.967383 | F  71.3 ms, B 252.5 ms | 9.82 Kt/s | O:  pregnancy\nVegetables such as spinach, cabbage and broccoli are | P: ing pregnancy\nEatingables such as spinach, blooms and broccoli,  ||
Iter   9356/10000000, B9357, 29.9 Mt | Loss  1.467890, PPL      4.34  1.412694 | F  79.1 ms, B 213.6 ms | 10.86 Kt/s | O: cores of rocky planets like Earth first formed.\n“We’re going to | P:  decentralized planets like Earth first formed.\n“We’re going to  ||
Iter   9357/10000000, B9358, 29.9 Mt | Loss  1.307324, PPL      3.70  1.066766 | F  72.2 ms, B 209.0 ms | 11.29 Kt/s | O: ate University of New York Press\nPublication date and place2017 | P: Poll University of New York Press\nLibrary date and place201 and  ||
Iter   9358/10000000, B9359, 29.9 Mt | Loss  1.048818, PPL      2.85  1.222823 | F  74.5 ms, B 209.6 ms | 11.18 Kt/s | O:  with the rest of the town.\nThe play also explores the theme of | P:  with the rest of the town.\nThe play also explores the theme of  ||
Iter   9359/10000000, B9360, 29.9 Mt | Loss  1.233515, PPL      3.43  1.158408 | F  76.1 ms, B 255.1 ms | 9.60 Kt/s | O: estments. Conversely, if the Fed hikes their interest rates, you | P: investments. Why, if the menus coach their interest rates, which  ||
Iter   9360/10000000, B9361, 30.0 Mt | Loss  1.220497, PPL      3.39  1.160054 | F  69.4 ms, B 220.7 ms | 10.95 Kt/s | O: reated a great deal of financial stress on the people of Russia, | P: reated a great deal of financial stress on the people of Russia.  ||
Iter   9361/10000000, B9362, 30.0 Mt | Loss  1.675884, PPL      5.34  1.116465 | F  78.0 ms, B 203.0 ms | 11.30 Kt/s | O:  (Stein, Roman Law in European History, 2, 104–107). In the 18th | P: ntin, Roman operation in European lives, 2, 123–562). In the 180  ||
Iter   9362/10000000, B9363, 30.0 Mt | Loss  1.499140, PPL      4.48  1.599472 | F  68.9 ms, B 218.1 ms | 11.07 Kt/s | O: arly and slowly.\n- Use visual cues, such as gestures and facial | P: ge clearly and slowly.\n- Use visual sheep, such as-care and the  ||
Iter   9363/10000000, B9364, 30.0 Mt | Loss  0.922892, PPL      2.52  1.915480 | F  64.7 ms, B 200.2 ms | 11.99 Kt/s | O: ou are encouraged to browse their posts.\nSign up to our monthly | P: s. You are encouraged to browse their faith.\nSign up to our the  ||
Iter   9364/10000000, B9365, 30.0 Mt | Loss  1.452725, PPL      4.27  1.032853 | F  88.5 ms, B 208.7 ms | 10.68 Kt/s | O: ing maintenance work.\nDegradable nanoproducts the goal\nBut how | P: ork.\nDe animations acquisitionANT adolescents the goal\nBut the  ||
Iter   9365/10000000, B9366, 30.0 Mt | Loss  1.389243, PPL      4.01  1.195406 | F  77.0 ms, B 215.5 ms | 10.85 Kt/s | O: L., Hopstock, P. J., Stephenson, T. G., Pendzick, M. L., & Sapru | P: pper mapped, P. J., Minds lend, T. G., ironic bick, M. L., &tro,  ||
Iter   9366/10000000, B9367, 30.0 Mt | Loss  1.239984, PPL      3.46  1.510812 | F  66.7 ms, B 216.7 ms | 11.21 Kt/s | O: sts waiting to tear one to shreds, but Mother Nature is far more | P:  peanut waiting to tear one to sh not, butisers Nature is far to  ||
Iter   9367/10000000, B9368, 30.0 Mt | Loss  1.393838, PPL      4.03  1.172476 | F  70.6 ms, B 235.0 ms | 10.40 Kt/s | O: . The black-and-white series originally ran from October 15, 195 | P: Rley. The black-andAB series originally ran from October 15, 201  ||
Iter   9368/10000000, B9369, 30.0 Mt | Loss  1.414795, PPL      4.12  1.135223 | F  69.7 ms, B 274.6 ms | 9.23 Kt/s | O:  to understand Wireshark and still confused about where to start | P: stand surprising mark bed and still confused about where to make  ||
Iter   9369/10000000, B9370, 30.0 Mt | Loss  1.327122, PPL      3.77  2.491742 | F  67.0 ms, B 225.1 ms | 10.88 Kt/s | O: l demonstration]\n- What is OSINT? | OSINT Framework | Tools for | P: GSE [ plate Av •]\n- What is OS delin? | OS MINonstr | Tools the  ||
Iter   9370/10000000, B9371, 30.0 Mt | Loss  1.930951, PPL      6.90  1.146422 | F  66.2 ms, B 208.1 ms | 11.58 Kt/s | O: iving war, dictators and economic collapse, ajumma are fresh out | P:  war, Writer and economic collapse, crimin Laurence are fresh to  ||
Iter   9371/10000000, B9372, 30.0 Mt | Loss  1.119559, PPL      3.06  1.258613 | F  65.8 ms, B 215.3 ms | 11.30 Kt/s | O: uten-free dining.Here’s How Cayenne Pepper Supports Gut Health\n | P: individualized.Here’s How prostitution YOURcur crimincur Health,  ||
Iter   9372/10000000, B9373, 30.0 Mt | Loss  1.073405, PPL      2.93  1.187328 | F  64.7 ms, B 255.0 ms | 9.95 Kt/s | O: xtra calories and starches and can be part of the problem. Start | P: tra calories and restaurantes and can be part of the problem. If  ||
Iter   9373/10000000, B9374, 30.0 Mt | Loss  0.987213, PPL      2.68  0.995265 | F  66.5 ms, B 210.2 ms | 11.48 Kt/s | O:  issued by a judge that shows there’s “probable cause” that your | P:  securely by a judge that shows there’s “Mercable cause” that is  ||
Iter   9374/10000000, B9375, 30.0 Mt | Loss  1.089814, PPL      2.97  0.853513 | F  82.3 ms, B 217.9 ms | 10.58 Kt/s | O: have to wait long for the return of snow and frost. In the first | P:  have to wait long for the return of snow and frost. In the time  ||
Iter   9375/10000000, B9376, 30.0 Mt | Loss  1.187873, PPL      3.28  1.369981 | F  66.9 ms, B 241.8 ms | 10.30 Kt/s | O: sease\nA biomarker detecting early stages of Alzheimer's disease | P: arly stage gal Disease\nA biom hemorr suffers early stages ofFC,  ||
Iter   9376/10000000, B9377, 30.0 Mt | Loss  1.005698, PPL      2.73  1.188408 | F  66.0 ms, B 226.3 ms | 10.87 Kt/s | O: r state of health.\nAnd, although each child is different, there | P: eir state of health.\nAnd, although each child is different, but  ||
Iter   9377/10000000, B9378, 30.0 Mt | Loss  1.665134, PPL      5.29  0.836612 | F  66.8 ms, B 224.1 ms | 10.93 Kt/s | O:  from the turn of the 12th century and the time of ban Kulin, in | P:  from the turn of the 12th century and the time of ban Kark, but  ||
Iter   9378/10000000, B9379, 30.0 Mt | Loss  1.418259, PPL      4.13  1.274115 | F  67.4 ms, B 205.1 ms | 11.66 Kt/s | O: various areas like wound care, diabetes, surgery, pediatric, and | P:  in various areas like wound care, diabetes, surgery, could, and  ||
Iter   9379/10000000, B9380, 30.0 Mt | Loss  1.283815, PPL      3.61  0.982885 | F  91.3 ms, B 210.2 ms | 10.54 Kt/s | O: lients who are at risk for STIs should be educated about ways to | P: risks./- who are at risk for STIs should be educated about ways,  ||
Iter   9380/10000000, B9381, 30.0 Mt | Loss  1.019606, PPL      2.77  1.070392 | F  73.2 ms, B 225.5 ms | 10.63 Kt/s | O: e being diagnosed more frequently in adolescents and young women | P:  are being diagnosed more frequently in adolescents and young of  ||
Iter   9381/10000000, B9382, 30.0 Mt | Loss  1.572530, PPL      4.82  1.147921 | F  83.7 ms, B 214.5 ms | 10.62 Kt/s | O: it.ly/2S7iL8x.\nSelecting a Database\nLet's do this from command | P: - https://104GG/2S7iL8x.\n Install a arc\nLet's do this from the  ||
Iter   9382/10000000, B9383, 30.0 Mt | Loss  0.926443, PPL      2.53  1.243757 | F  76.1 ms, B 216.9 ms | 10.85 Kt/s | O: atural or organic cleaning products.\n- Humidity: Keep your home | P: r organic cleaning products.\n--sensitive manure: Keep your more  ||
Iter   9383/10000000, B9384, 30.0 Mt | Loss  0.951390, PPL      2.59  0.956188 | F  75.6 ms, B 227.1 ms | 10.50 Kt/s | O: nd the methodologies robust, they are anything but universal and | P: d and the methodologies robust, they are anything but universal,  ||
Iter   9384/10000000, B9385, 30.0 Mt | Loss  1.077885, PPL      2.94  1.386040 | F  70.1 ms, B 219.6 ms | 10.97 Kt/s | O: s to the TSC in the climate Delegated Act and are not consistent | P: ays to the T Price in the climate allowsated Act and are not the  ||
Iter   9385/10000000, B9386, 30.0 Mt | Loss  0.930553, PPL      2.54  1.556535 | F  78.1 ms, B 224.3 ms | 10.51 Kt/s | O: t tips that can be useful for a student. So, look at them one by | P:  tips that can be useful for a student. So, look at them one you  ||
Iter   9386/10000000, B9387, 30.0 Mt | Loss  1.394592, PPL      4.03  1.065779 | F  70.2 ms, B 222.9 ms | 10.85 Kt/s | O: ride ions. It cannot be used, and if the concentration of corros | P: pellets ions. It cannot be used, and if the concentration of the  ||
Iter   9387/10000000, B9388, 30.0 Mt | Loss  0.911292, PPL      2.49  1.103436 | F  79.6 ms, B 214.0 ms | 10.82 Kt/s | O:  heart attacks, lung disease, strokes, dementia, and Parkinson’s | P:  heart attacks, lung disease, crystals, dementia, and Parkinson,  ||
Iter   9388/10000000, B9389, 30.0 Mt | Loss  1.049940, PPL      2.86  0.989079 | F  69.3 ms, B 226.7 ms | 10.72 Kt/s | O: f the Lord’s Prayer and allow it to become an invitation to pray | P: rase of the speech’s Cake and allow it to become an apply to the  ||
Iter   9389/10000000, B9390, 30.0 Mt | Loss  1.110079, PPL      3.03  1.017729 | F  68.6 ms, B 233.0 ms | 10.54 Kt/s | O: ty of hydrogen-powered vehicles.\nTheir components—the fuel-cell | P: emia of hydrogen-powered vehicles.\nTheir components—the fuel of  ||
Iter   9390/10000000, B9391, 30.0 Mt | Loss  1.179171, PPL      3.25  1.227902 | F  65.1 ms, B 219.6 ms | 11.16 Kt/s | O: m to handle and manipulate large datasets, you wouldn’t choose a | P:  to handle and manipulate large datasets, you wouldn’t choose to  ||
Iter   9391/10000000, B9392, 30.1 Mt | Loss  1.454171, PPL      4.28  0.992862 | F  74.2 ms, B 212.0 ms | 11.10 Kt/s | O: ch institutions, and companies have continued to invest a lot in | P: arch institutions, and companies have continued to invest a lot.  ||
Iter   9392/10000000, B9393, 30.1 Mt | Loss  1.068587, PPL      2.91  1.394777 | F  73.3 ms, B 220.7 ms | 10.81 Kt/s | O: ity had around 20,000 people. At its peak, it had around 400,000 | P: ity had around 20,000 people. At its peak, it had around 400,000  ||
Iter   9393/10000000, B9394, 30.1 Mt | Loss  1.493933, PPL      4.45  1.009650 | F  74.4 ms, B 235.0 ms | 10.28 Kt/s | O:  on the understanding that the chef was hired for their specific | P: the understanding that the noteworthy was momentum for their own  ||
Iter   9394/10000000, B9395, 30.1 Mt | Loss  1.220972, PPL      3.39  1.198159 | F  66.8 ms, B 205.3 ms | 11.67 Kt/s | O: unlight away from Earth and lowering temperatures at the surface | P:  sunlight away from Earth and lowering temperatures at the first  ||
Iter   9395/10000000, B9396, 30.1 Mt | Loss  1.293925, PPL      3.65  1.082536 | F  77.5 ms, B 209.0 ms | 11.09 Kt/s | O: en bitten by a dog the bacteria most commonly found in the wound | P: s been946 by a dog the bacteria most commonly found in the first  ||
Iter   9396/10000000, B9397, 30.1 Mt | Loss  1.776969, PPL      5.91  1.224912 | F  76.1 ms, B 206.1 ms | 11.26 Kt/s | O: .\nWhen designing synchronization, the differential pair will be | P: eter.\nWhen designing phenomena, the Europeans colonies will the  ||
Iter   9397/10000000, B9398, 30.1 Mt | Loss  1.254560, PPL      3.51  1.672545 | F  74.1 ms, B 230.2 ms | 10.44 Kt/s | O: to be more agile and responsive than traditional parties, and to | P:  more inability and responsive than traditional parties, and the  ||
Iter   9398/10000000, B9399, 30.1 Mt | Loss  1.569506, PPL      4.80  1.030179 | F  80.8 ms, B 212.6 ms | 10.83 Kt/s | O: anies think they can get a better deal out of the court, so they | P: companies think they can get a better deal out of the court, so,  ||
Iter   9399/10000000, B9400, 30.1 Mt | Loss  1.180326, PPL      3.26  1.200354 | F  75.5 ms, B 225.6 ms | 10.56 Kt/s | O: illion Nuclear Waste Fund, any money it gets must be approved by | P:  Nuclear Waste Fund, any money it ultimately must be approved to  ||
Iter   9400/10000000, B9401, 30.1 Mt | Loss  1.057629, PPL      2.88  1.024910 | F  68.5 ms, B 209.4 ms | 11.43 Kt/s | O:  an “affordable, widely available and reliable” technology and “ | P: o an “afffast, widely available and reliable” technology and the  ||
Iter   9401/10000000, B9402, 30.1 Mt | Loss  1.261587, PPL      3.53  0.862622 | F  71.8 ms, B 211.8 ms | 11.20 Kt/s | O: r works are debatable. It is known that at least four violin son | P:  works areiology blocking. It is known that at least four trees,  ||
Iter   9402/10000000, B9403, 30.1 Mt | Loss  1.428014, PPL      4.17  1.032386 | F  64.6 ms, B 204.1 ms | 11.82 Kt/s | O: of which there are three categories: benign prostate hyperplasia | P: the creams, of which there are three categories: to Spect hyper,  ||
Iter   9403/10000000, B9404, 30.1 Mt | Loss  1.403073, PPL      4.07  1.022548 | F  66.6 ms, B 213.7 ms | 11.33 Kt/s | O: ned to smaller lyrical forms with the collections The Sorrows of | P: urned to smaller dog's forms with the collections The Islesrows,  ||
Iter   9404/10000000, B9405, 30.1 Mt | Loss  1.279181, PPL      3.59  0.936610 | F  70.3 ms, B 222.4 ms | 10.86 Kt/s | O:  a thing if it ain't got that swing. (Vocalizing).\nMARIA GODOY, | P: ay if it Parties got that Sharing. (Vocalizing).\nMixedIA GpotY,  ||
Iter   9405/10000000, B9406, 30.1 Mt | Loss  1.702941, PPL      5.49  1.064683 | F  79.3 ms, B 222.7 ms | 10.52 Kt/s | O: tice what stage we forgot?\nWe merrily allocated tasks to James, | P:  you notice what stage weif?\nWeAprilily Love tasks to James the  ||
Iter   9406/10000000, B9407, 30.1 Mt | Loss  1.421175, PPL      4.14  1.161364 | F  73.3 ms, B 233.3 ms | 10.35 Kt/s | O:  cost of idle server- in the case of poor coordination may arise | P: direct cost of, server- in the case of poor coordination may not  ||
Iter   9407/10000000, B9408, 30.1 Mt | Loss  1.337831, PPL      3.81  1.423773 | F  70.0 ms, B 218.5 ms | 11.01 Kt/s | O: tion, Image #00057132.\nFamilies fleeing the 1948 fire gather at | P: E Collection,asse #000 DOE32.\nStepsloor the 1948 fire gather to  ||
Iter   9408/10000000, B9409, 30.1 Mt | Loss  1.186288, PPL      3.27  1.143804 | F  65.9 ms, B 204.5 ms | 11.75 Kt/s | O: y phrase from that dear friend “what is it?” or “what does it do | P:  phrase from that Green friend “what is it?” or “what does it to  ||
Iter   9409/10000000, B9410, 30.1 Mt | Loss  1.525211, PPL      4.60  0.902144 | F  73.9 ms, B 206.1 ms | 11.35 Kt/s | O: tution claims till this day. They don’t even come up at auctions | P:  of Parties claims till this day. They don’t even come up at the  ||
Iter   9410/10000000, B9411, 30.1 Mt | Loss  1.272172, PPL      3.57  1.301701 | F  74.3 ms, B 226.0 ms | 10.58 Kt/s | O:  can’t eradicate a Jewish soul, even if that soul chooses a path | P: t you can’t doorway a Jewish soul, even if that soul assure a to  ||
Iter   9411/10000000, B9412, 30.1 Mt | Loss  1.099650, PPL      3.00  1.108871 | F  72.5 ms, B 225.6 ms | 10.66 Kt/s | O: rced in his own disciples’ wishful thinking and then perpetrated | P: was lid in his own disciples’ wishful thinking and then packets.  ||
Iter   9412/10000000, B9413, 30.1 Mt | Loss  1.039360, PPL      2.83  0.968791 | F  97.2 ms, B 213.2 ms | 10.21 Kt/s | O: annabis use. Like any substance, marijuana should be consumed in | P: elines use. Like any substance, marijuana should be consumed and  ||
Iter   9413/10000000, B9414, 30.1 Mt | Loss  1.208508, PPL      3.35  1.075356 | F  68.9 ms, B 220.7 ms | 10.97 Kt/s | O: y, used water flows from the processing plant to a facility Lamb | P: day, used water flows from the processing plant to a facility of  ||
Iter   9414/10000000, B9415, 30.1 Mt | Loss  0.898604, PPL      2.46  1.233406 | F  82.9 ms, B 222.3 ms | 10.40 Kt/s | O: wnstream” users. These can have a negative impact on the project | P: “ormstream” users. These can have a negative impact on the world  ||
Iter   9415/10000000, B9416, 30.1 Mt | Loss  0.593148, PPL      1.81  1.112514 | F  93.0 ms, B 239.0 ms | 9.57 Kt/s | O: le intervals from a data-recovery perspective (how much work are | P: able intervals from a data-reuing perspective (how much work and  ||
Iter   9416/10000000, B9417, 30.1 Mt | Loss  1.095474, PPL      2.99  1.087311 | F  72.2 ms, B 214.7 ms | 11.07 Kt/s | O: ut the same rate as those that stay home, according to a team of | P: bout the same rate as those that stay home, according to a team.  ||
Iter   9417/10000000, B9418, 30.1 Mt | Loss  1.677849, PPL      5.35  1.239035 | F  64.9 ms, B 211.1 ms | 11.51 Kt/s | O: inable custom injection molding is a testament to the enterprise | P: nsrete.\nSustainable custom injection agree is a At to the world  ||
Iter   9418/10000000, B9419, 30.1 Mt | Loss  1.155852, PPL      3.18  1.301796 | F  68.2 ms, B 237.7 ms | 10.39 Kt/s | O: -stage tower has plinth clasping buttresses, a quatrefoil frieze | P: ry.\nThe 4 una hardware has pl_Vufiing buttvit, a jazz Rim-trie.  ||
Iter   9419/10000000, B9420, 30.1 Mt | Loss  1.246889, PPL      3.48  1.020659 | F  74.7 ms, B 235.4 ms | 10.25 Kt/s | O: em. The military’s been doing that for a long time,” said Dan Mc | P:  The military’s been doing that for a long time,” said buses and  ||
