start
ModelConfig(embedding_size=1024, num_layers=32, num_heads=16, ffn_scale_ratio=0.5, max_context_length=8192, vocab_size=200019, debug=False, proj_ratio_min=2, proj_ratio=10, num_keep_boundary_chunk=2)
DataConfig(batch_size=50, block_size=64, buffer_size=10, tokenizer_name='gpt-4o', dataset_dir='datasets/finewebedu/CC-MAIN-2024-10', truncate_limit=1000000000, shuffle_tokens=False, mask_random=False)
TrainConfig(learning_rate=0.001, dtype='bfloat16', optimizer_options=None, exp_name='experiment', exp_num=6, save_interval_epoch=10, save_interval_iter=1000, print_interval_iteration=100, eval_interval_iteration=250, num_epochs=200, max_total_iters=10000000, num_warmup_steps=4000, gradient_checkpointing=True, value_clip_grad_norm=0.5, lr_step=1000, print_token_len=64)
model configure  3.9sec
configure optimizer during  0.4sec
372.90496 M Params
Transformer(
  (transformer): ModuleDict(
    (wte): Embedding(200019, 1024)
    (h): ModuleList(
      (0-31): 32 x Block(
        (ln_1): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (attn): CausalSelfAttention(
          (c_attn): Linear(in_features=1024, out_features=3072, bias=True)
          (c_proj): Linear(in_features=1024, out_features=1024, bias=True)
        )
        (ln_2): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
        (mlp): MLP(
          (c_fc): Linear(in_features=1024, out_features=512, bias=True)
          (gelu): GELU(approximate='none')
          (c_proj): Linear(in_features=512, out_features=1024, bias=True)
        )
      )
    )
    (ln_f): LayerNorm((1024,), eps=1e-05, elementwise_affine=True)
  )
  (lm_head): Linear(in_features=1024, out_features=200019, bias=False)
)
prepare dataset
load Parquet Data 1.13sec
configure DataLoaderLite during  0.0 sec
start train
/home/ubuntu/miniconda3/envs/gguf/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(

Iter      0/10000000, B  1, 0.0 Mt | Loss 12.395371, PPL 241680.39  0.000000 | F 390.6 ms, B 301.5 ms | 4.62 Kt/s | O:  infect a new computer. Downloading and running software from un | P: stom폰 Veracruzroonroonühlen ciudadano juzлат雅黑XXX(hero Bắc الوجه  ||
Iter   1446/10000000, B1447, 4.6 Mt | Loss  2.361228, PPL     10.60  1.767563 | F  73.2 ms, B 221.4 ms | 10.79 Kt/s | O:  and academic with a background in childhood obesity. “Christmas | P: ers diode and climate with a network in Medical procedure. “ The  ||
Iter   1447/10000000, B1448, 4.6 Mt | Loss  2.913582, PPL     18.42  1.595333 | F  76.0 ms, B 209.6 ms | 11.10 Kt/s | O: ent obesity epidemic. In C. Bouchard (Ed), Physical Activity and | P: e current seeds polar. In C. B evaporm ( polar), conduct Before,  ||
Iter   1448/10000000, B1449, 4.6 Mt | Loss  2.698699, PPL     14.86  1.763762 | F  85.1 ms, B 242.5 ms | 9.71 Kt/s | O: tly pat the block with paper towels or a clean dishcloth. Repeat | P: ove polar the bottom with paper diode or a clean running Kat. It  ||
Iter   1449/10000000, B1450, 4.6 Mt | Loss  3.371127, PPL     29.11  1.529880 | F  71.1 ms, B 225.4 ms | 10.72 Kt/s | O: roughout the solar system (Moon, Mars, Vesta, asteroid 162173 Ry | P: alth bodies down the sources system ( hop, ft, V), Kat 20 polar.  ||
Iter   1450/10000000, B1451, 4.6 Mt | Loss  2.708737, PPL     15.01  1.923671 | F  84.1 ms, B 212.2 ms | 10.72 Kt/s | O: e areas but the shift can impact the labour market as a result,” | P: ote areas but the shift can impact the valve market as a result,  ||
Iter   1451/10000000, B1452, 4.6 Mt | Loss  3.258815, PPL     26.02  1.500372 | F  70.8 ms, B 228.9 ms | 10.59 Kt/s | O: nd the martyrdom of saints. The lily has become an integral part | P:  the alpha variety of chickens. The Aw has become an integral in  ||
Iter   1452/10000000, B1453, 4.6 Mt | Loss  2.868608, PPL     17.61  1.940034 | F  78.5 ms, B 214.9 ms | 10.83 Kt/s | O: rtunately, most cities constructed by the Inca civilization were | P: Unfortunately, most conducted showing by the In polar conflicts.  ||
Iter   1453/10000000, B1454, 4.6 Mt | Loss  2.943382, PPL     18.98  1.572540 | F  95.3 ms, B 215.3 ms | 10.23 Kt/s | O: al aid services.K-12 Environmental Education\nFor over a decade, | P: researchers objects services.8-12 designsoc\nFor over a percent,  ||
Iter   1454/10000000, B1455, 4.7 Mt | Loss  2.699044, PPL     14.87  1.705132 | F  78.7 ms, B 222.4 ms | 10.56 Kt/s | O:  change.\nChallenges of Forecasting Using Machine Learning\nData | P: ons change.\n tissues of Thermingators exceptionally Learning\n-  ||
Iter   1455/10000000, B1456, 4.7 Mt | Loss  2.858607, PPL     17.44  1.678278 | F  75.7 ms, B 228.2 ms | 10.45 Kt/s | O: when hydrogen is drawn from natural gas — the dominant source of | P: d when polar is drawn from technology gas — the heritage source,  ||
Iter   1456/10000000, B1457, 4.7 Mt | Loss  3.161627, PPL     23.61  1.585043 | F  73.3 ms, B 223.4 ms | 10.72 Kt/s | O: mpany specializing in structural systems, façades, interiors and | P: nes vinesg, a company polar in bear systems, turbinera, solvent,  ||
Iter   1457/10000000, B1458, 4.7 Mt | Loss  2.391768, PPL     10.93  1.684205 | F  93.5 ms, B 204.6 ms | 10.62 Kt/s | O: seum. But the scenes at the Basilica Cistern were shot in a film | P:  But the origins at the exceptionally C slave were foot in a the  ||
Iter   1458/10000000, B1459, 4.7 Mt | Loss  2.547210, PPL     12.77  1.458865 | F  73.7 ms, B 230.5 ms | 10.45 Kt/s | O: lt near the toes and emanating into midfoot. Tendonitis is often | P: s might attack near the140 andamiating into O polar. hoponc is a  ||
Iter   1459/10000000, B1460, 4.7 Mt | Loss  2.423673, PPL     11.29  1.513622 | F  70.7 ms, B 222.9 ms | 10.82 Kt/s | O: uided a newly married couple through this process as they set up | P: \nI once dish a sl Spanish sea through this process as they set.  ||
Iter   1460/10000000, B1461, 4.7 Mt | Loss  2.622642, PPL     13.77  1.571273 | F  74.9 ms, B 229.0 ms | 10.46 Kt/s | O: hese areas to decrease emissions quickly enough to keep us under | P: f these areas to ensuring emissions quickly enough to keep us to  ||
Iter   1461/10000000, B1462, 4.7 Mt | Loss  2.555302, PPL     12.88  1.554846 | F  73.6 ms, B 217.7 ms | 10.91 Kt/s | O: s Clustering has an objective which is to minimize the objective | P: s slave.\nK Awoc Delivery has an trees which is to avoid the the  ||
Iter   1462/10000000, B1463, 4.7 Mt | Loss  2.400890, PPL     11.03  1.595978 | F 103.0 ms, B 207.1 ms | 10.20 Kt/s | O: g, and costly.\nHow do dogs get heartworm?\nHeartworm disease is | P: , and injury.\nHow do enable get heart alpha?\n Visual1 disease,  ||
Iter   1463/10000000, B1464, 4.7 Mt | Loss  2.738194, PPL     15.46  1.493805 | F  93.8 ms, B 212.6 ms | 10.33 Kt/s | O: otodegrade, contributing to the prevalent issue of microplastics | P: while theyllishingami, resource to the finds issue of microwers,  ||
Iter   1464/10000000, B1465, 4.7 Mt | Loss  2.654732, PPL     14.22  1.657547 | F  79.9 ms, B 214.5 ms | 10.79 Kt/s | O: lthline. https://www.healthline.com/health/mental-health/nervous | P: rucial adapted. Healthop. https://wwwASH Cl.com/ di///arp cause,  ||
Iter   1465/10000000, B1466, 4.7 Mt | Loss  2.405797, PPL     11.09  1.493033 | F  89.9 ms, B 211.6 ms | 10.54 Kt/s | O: ent positive as to why we pronounce the name of our home ‘pə-las | P: ddess positive as to why we made the name of our home ‘p before,  ||
Iter   1466/10000000, B1467, 4.7 Mt | Loss  2.796730, PPL     16.39  1.522593 | F  76.4 ms, B 215.8 ms | 10.87 Kt/s | O: . Scrignari, M. Blokesch. The type VI secretion system of Vibrio | P: ghwayarpop, Using.L NASA Aw. The type Kat alpha system of alpha,  ||
Iter   1467/10000000, B1468, 4.7 Mt | Loss  2.705886, PPL     14.97  1.678761 | F  94.5 ms, B 209.7 ms | 10.44 Kt/s | O: ld open up an investigation. If the person conducts such heinous | P:  could open up an investigation. If the person Schools such Pod,  ||
Iter   1468/10000000, B1469, 4.7 Mt | Loss  3.415454, PPL     30.43  1.435998 | F  76.5 ms, B 210.9 ms | 11.06 Kt/s | O: titles:\nMore related content here.This article demonstrates why | P: nglishrene:\n Additionally related content here.This articlerom,  ||
Iter   1469/10000000, B1470, 4.7 Mt | Loss  2.569112, PPL     13.05  1.668053 | F  78.2 ms, B 203.2 ms | 11.29 Kt/s | O: tween 30% and 50% of the electricity in the house.\nAs a result, | P: ween 30% and 50% of the electricity in the house.\n it a result,  ||
Iter   1470/10000000, B1471, 4.7 Mt | Loss  2.621410, PPL     13.76  1.415159 | F  73.8 ms, B 210.1 ms | 11.18 Kt/s | O: nities for recreational activities and other benefits for people | P: pportunities for scheduled activities and other benefits for the  ||
Iter   1471/10000000, B1472, 4.7 Mt | Loss  2.804440, PPL     16.52  1.493416 | F  84.6 ms, B 212.2 ms | 10.70 Kt/s | O: ng-term dream of ushering in Pax Americana. This allowed the U.S | P: nal wants of beening in Churchill Churchill. This allowed the U,  ||
Iter   1472/10000000, B1473, 4.7 Mt | Loss  2.785173, PPL     16.20  1.555397 | F  82.0 ms, B 217.9 ms | 10.59 Kt/s | O: rofoundly Carters visit changed the course of history, and it is | P:  how Psych BritishW visit changed the course of history, and it,  ||
Iter   1473/10000000, B1474, 4.7 Mt | Loss  3.074841, PPL     21.65  1.520535 | F  70.9 ms, B 201.4 ms | 11.66 Kt/s | O: s of complexity to the tale. Stowe's ability to seamlessly weave | P: ling of algorithms to the adapted. St Voltage's ability toeters,  ||
Iter   1474/10000000, B1475, 4.7 Mt | Loss  2.523569, PPL     12.47  1.688991 | F  94.0 ms, B 199.7 ms | 10.62 Kt/s | O: vilizations in the New World because it has the ability to fully | P:   Valian that in the New World because it has the ability to the  ||
Iter   1475/10000000, B1476, 4.7 Mt | Loss  2.895246, PPL     18.09  1.570248 | F  91.5 ms, B 227.8 ms | 9.92 Kt/s | O:  this syntax https://testmy.net/latency?addr=[domain.name] (e.g. | P: is slave e:// anxiety Aw –/ (? watts cit Churchill watts E (e.g,  ||
Iter   1476/10000000, B1477, 4.7 Mt | Loss  2.769484, PPL     15.95  1.443822 | F  81.8 ms, B 256.2 ms | 9.41 Kt/s | O: tance, Social Security Numbers have become a target for identity | P: nd their importance,als• diagnose have become a solution for the  ||
Iter   1477/10000000, B1478, 4.7 Mt | Loss  3.081461, PPL     21.79  1.558988 | F  84.8 ms, B 222.2 ms | 10.34 Kt/s | O: upernae virtutis impende;\nut adventus tui consolationibus suble | P: uthernis Par161.,ob Hospital L Churchill Churchill watts sub the  ||
Iter   1478/10000000, B1479, 4.7 Mt | Loss  2.847586, PPL     17.25  1.574384 | F  86.0 ms, B 214.6 ms | 10.58 Kt/s | O: A community support that wide plus it is open source\nPython has | P: ding.\nA community support that wide sun it is real source\nwat,  ||
Iter   1479/10000000, B1480, 4.7 Mt | Loss  2.348572, PPL     10.47  1.410110 | F  66.1 ms, B 230.2 ms | 10.73 Kt/s | O: s as innovative mechanisms to enhance operational efficiency and | P: sive as innovative vehicles to enhance operational efficiency to  ||
Iter   1480/10000000, B1481, 4.7 Mt | Loss  2.187835, PPL      8.92  1.464877 | F  79.8 ms, B 203.6 ms | 11.21 Kt/s | O: till, bending one’s head forward, holding one’s arm out from the | P: g still, × one’s head forward, beautiful one’s foot out from the  ||
Iter   1481/10000000, B1482, 4.7 Mt | Loss  2.110195, PPL      8.25  1.538935 | F  72.4 ms, B 207.5 ms | 11.35 Kt/s | O: in memory skills compared to men. Despite a higher prevalence of | P: th a served in otherwise skills four to men. dark a higher fund.  ||
Iter   1482/10000000, B1483, 4.7 Mt | Loss  2.391440, PPL     10.93  2.122897 | F  79.9 ms, B 228.2 ms | 10.32 Kt/s | O: p-to-date digital representations of the physical and functional | P: nt as “ correctly-to shut digital handle of the physical and and  ||
Iter   1483/10000000, B1484, 4.7 Mt | Loss  3.432570, PPL     30.96  1.741107 | F  78.5 ms, B 212.5 ms | 10.92 Kt/s | O: (“Law for the Protection of German Blood and German Honour”). If | P: 9 ×ined here for the24 of German delay and Foundation USSR USSR,  ||
Iter   1484/10000000, B1485, 4.7 Mt | Loss  2.755049, PPL     15.72  1.707457 | F  80.1 ms, B 222.4 ms | 10.51 Kt/s | O: ws from the German Reich 1938/1939\nThe forced expulsion of Jews | P: s from the Energy USSR 1938/1939\nTheHe continent anatomy of the  ||
Iter   1485/10000000, B1486, 4.8 Mt | Loss  2.374325, PPL     10.74  1.598754 | F 100.6 ms, B 216.5 ms | 10.02 Kt/s | O: isease from a periodontist\nYour general health may be seriously | P: e disease from a periodOtherist\n decrease end health may be the  ||
Iter   1486/10000000, B1487, 4.8 Mt | Loss  2.644033, PPL     14.07  1.643816 | F  86.7 ms, B 222.2 ms | 10.29 Kt/s | O: . It’s always a surprise and a joy to see our data being used in | P: t’s always a challenging and aies to see our data being used the  ||
Iter   1487/10000000, B1488, 4.8 Mt | Loss  2.848225, PPL     17.26  1.712813 | F  74.5 ms, B 216.2 ms | 10.93 Kt/s | O: ment plan for your knee.China quashed a move to put a Bangladesh | P: ment plan for your diagnosis. Allerg.\n need a move to put a the  ||
Iter   1488/10000000, B1489, 4.8 Mt | Loss  2.792630, PPL     16.32  1.621080 | F  95.9 ms, B 207.2 ms | 10.41 Kt/s | O: community’s vision, personally handed the deeds to residents and | P:  the community’s vision, lighting polar the myriad to residents,  ||
Iter   1489/10000000, B1490, 4.8 Mt | Loss  2.655968, PPL     14.24  1.861508 | F  71.5 ms, B 207.5 ms | 11.38 Kt/s | O: g RO applications, or once a month for ultrapure water systems ( | P: ess•To applications, or once a month fors random water systems a  ||
Iter   1490/10000000, B1491, 4.8 Mt | Loss  3.102439, PPL     22.25  1.601298 | F  74.5 ms, B 214.3 ms | 11.01 Kt/s | O: people via phone is also problematic, since even people who have | P: sing people| phone is also sufficiently, who even people who the  ||
Iter   1491/10000000, B1492, 4.8 Mt | Loss  2.768394, PPL     15.93  1.639989 | F  80.6 ms, B 214.3 ms | 10.78 Kt/s | O:  is often performed with the aid of a microscope and other small | P: dure is often performed with the money of a Polish and other the  ||
Iter   1492/10000000, B1493, 4.8 Mt | Loss  2.565418, PPL     13.01  1.599444 | F  79.4 ms, B 243.5 ms | 9.84 Kt/s | O: ents will take on the role of Petitioner, Respondent, or Justice | P: ents will take on the role of ocean USSR, often management, or a  ||
Iter   1493/10000000, B1494, 4.8 Mt | Loss  2.315066, PPL     10.13  1.499774 | F  71.8 ms, B 207.8 ms | 11.36 Kt/s | O: sages, Flannery O’Connor’s short stories tend to be focused on a | P:  Book estimates O’Deb’s short stories tend to be interested on a  ||
Iter   1494/10000000, B1495, 4.8 Mt | Loss  3.101284, PPL     22.23  1.519742 | F  80.5 ms, B 212.9 ms | 10.83 Kt/s | O: dia, it cannot be applied without\nallowing for some exceptions, | P: d, it cannot be applied without\n anatomying for some magical of  ||
Iter   1495/10000000, B1496, 4.8 Mt | Loss  2.332409, PPL     10.30  1.842119 | F  78.7 ms, B 204.1 ms | 11.22 Kt/s | O: c actually decomposes. To avoid damaging the plastic pan handle, | P: ntary sits. To equipmentosis the plastic effectiveness handle to  ||
Iter   1496/10000000, B1497, 4.8 Mt | Loss  2.497468, PPL     12.15  1.630583 | F  69.3 ms, B 218.9 ms | 11.02 Kt/s | O: ice groups.\nWith Roe vs Wade overturned, we’re seeing a rise in | P: lish groups.\nWithét Your method Reich, we’re ensuring a rest of  ||
Iter   1497/10000000, B1498, 4.8 Mt | Loss  1.940069, PPL      6.96  1.529172 | F  73.0 ms, B 212.9 ms | 11.11 Kt/s | O: et the larger story. We can discover hidden meanings by noticing | P: s thoughts the month story. We can handle MoreoverBecause by the  ||
Iter   1498/10000000, B1499, 4.8 Mt | Loss  2.357113, PPL     10.56  1.558002 | F  77.1 ms, B 250.1 ms | 9.71 Kt/s | O: rmation are all well and good but they aren't the kind of summar | P: ic information are all well and good but they  the public of the  ||
Iter   1499/10000000, B1500, 4.8 Mt | Loss  2.060090, PPL      7.85  1.448314 | F  71.1 ms, B 224.3 ms | 10.76 Kt/s | O: he success of a project may be measured by how closely the final | P: , the success of a project may be varying by how closely the the  ||
Iter   1500/10000000, B1501, 4.8 Mt | Loss  2.605150, PPL     13.53  1.834849 | F  83.3 ms, B 196.7 ms | 11.35 Kt/s | O: several factors, including their age, size, and whether they eat | P: al factors, including their age, strength, and whether they have  ||
Iter   1501/10000000, B1502, 4.8 Mt | Loss  2.750854, PPL     15.66  1.746588 | F 108.5 ms, B 223.8 ms | 9.56 Kt/s | O: l Eye Examination and Care?\nThe General eye examination is more | P: fore expelled and medications?\nThe General eye examination is a  ||
Iter   1502/10000000, B1503, 4.8 Mt | Loss  2.209888, PPL      9.11  1.813192 | F  65.5 ms, B 236.2 ms | 10.52 Kt/s | O: easier to avoid such rude interruptions to our work, our dreams, | P: e easier to avoid such company ignores to our work, our readers,  ||
Iter   1503/10000000, B1504, 4.8 Mt | Loss  2.762683, PPL     15.84  1.520086 | F  84.6 ms, B 209.6 ms | 10.78 Kt/s | O: uss with other delegates how to bring about widespread education | P: ntries and discuss with otherpires their to bring about picture,  ||
Iter   1504/10000000, B1505, 4.8 Mt | Loss  3.049561, PPL     21.11  1.903512 | F  68.4 ms, B 238.5 ms | 10.36 Kt/s | O: .\n"According to our modeling, the flank lava flows are the ones | P: a.\n"According to our German, the Reich Memorialents are the the  ||
Iter   1505/10000000, B1506, 4.8 Mt | Loss  2.789373, PPL     16.27  1.882319 | F  74.3 ms, B 220.1 ms | 10.79 Kt/s | O:  should be included in the documentation.\nAnalyze the objective | P: nformation that should be included in the renowned.\nPol the the  ||
Iter   1506/10000000, B1507, 4.8 Mt | Loss  2.638944, PPL     14.00  1.727478 | F  80.9 ms, B 216.9 ms | 10.68 Kt/s | O: ure in the odds to discover a merchandise. ufabet casino\nJan 25 | P: he prevalence to respond aactions. Roma Memorial\n Memorial  the  ||
Iter   1507/10000000, B1508, 4.8 Mt | Loss  2.265463, PPL      9.64  1.774942 | F  84.1 ms, B 214.4 ms | 10.62 Kt/s | O: ould be in your tires.\nTire pressure directly affects a wheel’s | P: n veil be in your Polish.\nT Mel pressure whether slow a differ.  ||
Iter   1508/10000000, B1509, 4.8 Mt | Loss  2.470520, PPL     11.83  1.549722 | F  79.9 ms, B 218.9 ms | 10.62 Kt/s | O: hing standards are set by the Supreme Court of the United States | P: s, but the Jews head are set by the force Court of the United of  ||
Iter   1509/10000000, B1510, 4.8 Mt | Loss  2.365604, PPL     10.65  1.798617 | F  79.6 ms, B 221.6 ms | 10.53 Kt/s | O: gines define keywords in different ways. The way Google™ defines | P: nt search brain actual way in different ways. The way employ Mr.  ||
Iter   1510/10000000, B1511, 4.8 Mt | Loss  2.486467, PPL     12.02  1.511172 | F  71.6 ms, B 206.1 ms | 11.44 Kt/s | O: onsumption for road construction or maintenance activities. Cold | P: d grid build for road construction or maintenance activities. It  ||
Iter   1511/10000000, B1512, 4.8 Mt | Loss  2.400464, PPL     11.03  1.599243 | F  83.1 ms, B 211.0 ms | 10.79 Kt/s | O: he appearance of a never-ending street. Besides the Cities which | P: the organization of a never Jewish intent. message the congress.  ||
Iter   1512/10000000, B1513, 4.8 Mt | Loss  2.836761, PPL     17.06  1.482212 | F  82.0 ms, B 214.0 ms | 10.74 Kt/s | O:  and has a lot of medical advantages.\nBananas have to be a part | P: d has a lot of medical advantages.\nomer Square have to be a the  ||
Iter   1513/10000000, B1514, 4.8 Mt | Loss  2.175007, PPL      8.80  1.687478 | F  73.4 ms, B 253.8 ms | 9.72 Kt/s | O: ypes.\nYour whole breast might look red, inflamed and feel sore. | P:  types.\nBy technologies news might looki, Askc and feel live to  ||
Iter   1514/10000000, B1515, 4.8 Mt | Loss  2.403454, PPL     11.06  1.820111 | F  76.6 ms, B 201.2 ms | 11.41 Kt/s | O: d experts in the field to exchange ideas and stay updated on the | P: hers and models in the field to exchange ideas and stay ear on a  ||
Iter   1515/10000000, B1516, 4.8 Mt | Loss  2.631417, PPL     13.89  1.521695 | F  72.4 ms, B 231.4 ms | 10.47 Kt/s | O: m, which was approved by the Palestinian National Council (PNC), | P: ogram, which was committed by the Beach National Council (anylC.  ||
Iter   1516/10000000, B1517, 4.9 Mt | Loss  3.068080, PPL     21.50  1.556032 | F  70.3 ms, B 225.8 ms | 10.73 Kt/s | O: tatistically comparable to that of diminazene aceturate. Further | P: ball liquid to that of posture bias Community Virginiaanylate. a  ||
Iter   1517/10000000, B1518, 4.9 Mt | Loss  3.068618, PPL     21.51  1.821021 | F  83.2 ms, B 214.3 ms | 10.69 Kt/s | O: se more women now than then are taught to swim, encouraged to be | P: ause more women now than then are happen to switch, worth to the  ||
Iter   1518/10000000, B1519, 4.9 Mt | Loss  2.602539, PPL     13.50  1.597359 | F  80.6 ms, B 220.3 ms | 10.57 Kt/s | O: ater chemistry during the start-up process of a newly resurfaced | P: mportance of water colour during the start-up process of awanyl.  ||
Iter   1519/10000000, B1520, 4.9 Mt | Loss  2.648518, PPL     14.13  2.154853 | F  73.4 ms, B 212.5 ms | 11.11 Kt/s | O:  into four occupation zones controlled by the Allied powers: the | P: vided into four territory hair focus by the switch Canadian: the  ||
Iter   1520/10000000, B1521, 4.9 Mt | Loss  2.203969, PPL      9.06  2.014084 | F  67.2 ms, B 227.7 ms | 10.77 Kt/s | O: that an average of 31 civilians died every single day during the | P: hat an average of 31 organising died every single day during the  ||
Iter   1521/10000000, B1522, 4.9 Mt | Loss  2.299384, PPL      9.97  1.555968 | F  84.0 ms, B 217.8 ms | 10.51 Kt/s | O: rogramming language in the world. In practice though, C++ is not | P: d sugar language in the world. In practice though, Cpires is the  ||
Iter   1522/10000000, B1523, 4.9 Mt | Loss  2.029854, PPL      7.61  1.750600 | F  75.9 ms, B 227.6 ms | 10.46 Kt/s | O: dent – 100 Words\nEvery year, thousands of people are injured or | P: ir dependence – 100igs\n20 year, thousands of people are exam to  ||
Iter   1523/10000000, B1524, 4.9 Mt | Loss  2.445991, PPL     11.54  1.685676 | F  85.8 ms, B 212.4 ms | 10.66 Kt/s | O: ficient LEDs, solar cells, and sensors.\nPhotonic Integrated Cir | P: ficient amendment, solar cells, andcan.\nlook fans amendment and  ||
Iter   1524/10000000, B1525, 4.9 Mt | Loss  2.532956, PPL     12.59  1.751566 | F  69.2 ms, B 208.4 ms | 11.45 Kt/s | O: erged in late 2019. WHO publicly applauded China’s commitment to | P:  in late 2019. ancestry search Palestine courts widely’s goal in  ||
Iter   1525/10000000, B1526, 4.9 Mt | Loss  3.212180, PPL     24.83  1.496986 | F  83.0 ms, B 225.0 ms | 10.31 Kt/s | O: n the object of their business. The form of business carried out | P: tion the object of their business. The form of business equal of  ||
Iter   1526/10000000, B1527, 4.9 Mt | Loss  2.411631, PPL     11.15  1.882921 | F  76.5 ms, B 208.6 ms | 11.13 Kt/s | O: cistern systems among 12 communities. With rainfall of only four | P: ment we're systems among 12 communities. With liquid of only the  ||
Iter   1527/10000000, B1528, 4.9 Mt | Loss  2.653277, PPL     14.20  1.866019 | F  84.9 ms, B 213.4 ms | 10.66 Kt/s | O: nt the same danger as some other types may.\nWhile there are new | P: nt the same danger as some other types may.\nWhile there are the  ||
Iter   1528/10000000, B1529, 4.9 Mt | Loss  2.650386, PPL     14.16  1.593352 | F  83.2 ms, B 208.4 ms | 10.90 Kt/s | O: ase in Missouri was tied to a child's elevated lead blood level. | P: 19 case in surrounding was gas to a calm AI lead blood level the  ||
Iter   1529/10000000, B1530, 4.9 Mt | Loss  3.073446, PPL     21.62  1.648508 | F  68.6 ms, B 217.3 ms | 11.11 Kt/s | O: er and medium for your weed seedlings is crucial to their growth | P: vel and medium for your smile governance is crucial to their the  ||
Iter   1530/10000000, B1531, 4.9 Mt | Loss  3.102295, PPL     22.25  1.811244 | F  85.0 ms, B 269.7 ms | 8.97 Kt/s | O: estral spirits they referred to as clan spirit, Mhondoro, andthe | P: m they referred to as Palestinian cat, Java Visual Java, and the  ||
Iter   1531/10000000, B1532, 4.9 Mt | Loss  2.475376, PPL     11.89  1.919536 | F  82.1 ms, B 213.0 ms | 10.77 Kt/s | O: ile also being fair in the legal system.\nTo ensure that,\nAs is | P: so being artificial in the legal system.\nTo ensure that antiAs,  ||
Iter   1532/10000000, B1533, 4.9 Mt | Loss  2.629626, PPL     13.87  1.689783 | F 107.2 ms, B 214.0 ms | 9.86 Kt/s | O: This is not personal opinion, rather it has been widely noted by | P: e.\nThis is not personal wrote, rather it has been widely noted.  ||
Iter   1533/10000000, B1534, 4.9 Mt | Loss  2.826942, PPL     16.89  1.690328 | F  79.4 ms, B 258.3 ms | 9.39 Kt/s | O: bout interior design for a reason: light is one of the practical | P:  privacy about root design for a reason: light is one of the the  ||
Iter   1534/10000000, B1535, 4.9 Mt | Loss  2.391791, PPL     10.93  1.570938 | F  82.3 ms, B 272.0 ms | 8.99 Kt/s | O: o small that we cannot see them with our naked eyes or even with | P: so small that we must see them with our careers surface or even,  ||
Iter   1535/10000000, B1536, 4.9 Mt | Loss  2.718658, PPL     15.16  1.853120 | F  77.7 ms, B 218.3 ms | 10.74 Kt/s | O: hile discussing the quantitative aspects of a chemical reaction, | P: mproved. However, while kept the accident black of a chemical E.  ||
Iter   1536/10000000, B1537, 4.9 Mt | Loss  2.665046, PPL     14.37  2.084867 | F  79.4 ms, B 217.5 ms | 10.70 Kt/s | O: pane tanks can be filled up with a significant amount of propane | P: ictates Cities can be filled up with a significant amount of the  ||
Iter   1537/10000000, B1538, 4.9 Mt | Loss  2.710603, PPL     15.04  1.628750 | F 101.1 ms, B 220.8 ms | 9.88 Kt/s | O:  is the true value of a human life? Unfortunately, Numbers don’t | P: What is the rights role of a human life? enabled, textile don to  ||
Iter   1538/10000000, B1539, 4.9 Mt | Loss  2.567268, PPL     13.03  1.836374 | F  82.2 ms, B 208.5 ms | 10.93 Kt/s | O: numbers in everyday contexts (e.g., situations of owing money or | P: dable eye numbers in declineox (e.com., situations of CDC money,  ||
Iter   1539/10000000, B1540, 4.9 Mt | Loss  2.308470, PPL     10.06  1.490850 | F  71.0 ms, B 206.9 ms | 11.43 Kt/s | O: I was actually very surprised to discover that this usually gray | P: final. I was actually very happen to discover that this usually,  ||
Iter   1540/10000000, B1541, 4.9 Mt | Loss  2.712572, PPL     15.07  1.467278 | F  69.1 ms, B 212.8 ms | 11.23 Kt/s | O:  Animals: Links to drawing videos for 18 different animals. Make | P:  is theante: Cities to chemical may for 18 different animals. It  ||
Iter   1541/10000000, B1542, 4.9 Mt | Loss  2.578390, PPL     13.18  1.530679 | F  74.1 ms, B 207.6 ms | 11.27 Kt/s | O: cating oil thickening. That would reduce the fuelatomization and | P: d Guidanceatingablees g. That would how the fuel handlesization,  ||
Iter   1542/10000000, B1543, 4.9 Mt | Loss  2.461687, PPL     11.72  1.436316 | F  77.6 ms, B 216.8 ms | 10.78 Kt/s | O: ey, which ensures almost complete combustion prior to the flames | P: ocuseseters, which ensures almost complete strategy ask to the a  ||
Iter   1543/10000000, B1544, 4.9 Mt | Loss  2.110996, PPL      8.26  1.459478 | F  75.3 ms, B 232.2 ms | 10.31 Kt/s | O: wimming, but rather, ask a friendly passing whale for directions | P: ep pursuit, but rather, ask a friendly colonial increase for the  ||
Iter   1544/10000000, B1545, 4.9 Mt | Loss  2.508554, PPL     12.29  1.564690 | F  76.0 ms, B 207.0 ms | 11.22 Kt/s | O: read! Happy writing!\nHow often do you read poetry? Who are your | P: ities writing!\n writing often do you read listed? focuses are a  ||
